lower,upper,fortotals,habitat,round
01PLANT.Knotgrass sp,14FLEA.Palaeopsylla minor,3.49E-04,MH,6
01PLANT.Lesser Stitchwort,14FLEA.Amalaraeus penicilliger mustelae,1.45E-02,MH,9
01PLANT.Lesser Stitchwort,14FLEA.Ctenophthalmus nobilis vulgaris,6.37E-03,MH,9
01PLANT.Lesser Stitchwort,14FLEA.Hystrichopsylla talpae talpae,2.64E-03,MH,9
01PLANT.Lesser Stitchwort,14FLEA.Megabothris turbidus,3.22E-03,MH,9
01PLANT.Oak,14FLEA.Amalaraeus penicilliger mustelae,5.669103156,MH,9
01PLANT.Oak,14FLEA.Amalaraeus penicilliger mustelae,9.613720735,WU,6
01PLANT.Oak,14FLEA.Amalaraeus penicilliger mustelae,16.56283401,WU,9
01PLANT.Oak,14FLEA.Ctenophthalmus nobilis vulgaris,3.091422579,MH,9
01PLANT.Oak,14FLEA.Ctenophthalmus nobilis vulgaris,14.4205811,WU,6
01PLANT.Oak,14FLEA.Ctenophthalmus nobilis vulgaris,11.14003669,WU,9
01PLANT.Oak,14FLEA.Hystrichopsylla talpae talpae,2.059782891,MH,9
01PLANT.Oak,14FLEA.Hystrichopsylla talpae talpae,1.036687752,WU,9
01PLANT.Oak,14FLEA.Ixodes trianguliceps,1.036687752,WU,9
01PLANT.Oak,14FLEA.Megabothris turbidus,1.259800701,MH,9
01PLANT.Oak,14FLEA.Megabothris turbidus,4.806860367,WU,6
01PLANT.Oak,14FLEA.Megabothris turbidus,1.036687752,WU,9
01PLANT.Oak,14FLEA.Palaeopsylla soricis soricis,1.036687752,WU,9
01PLANT.Persicaria sp,14FLEA.Ctenophthalmus nobilis vulgaris,2.48E-03,GM,9
01PLANT.Persicaria sp,14FLEA.Ctenophthalmus nobilis vulgaris,4.88E-03,MH,6
01PLANT.Persicaria sp,14FLEA.Ctenophthalmus nobilis vulgaris,1.04E-03,NH,9
01PLANT.Persicaria sp,14FLEA.Hystrichopsylla talpae talpae,0.016979757,MH,9
01PLANT.Persicaria sp,14FLEA.Hystrichopsylla talpae talpae,4.14E-04,NH,9
01PLANT.Persicaria sp,14FLEA.Ixodes trianguliceps,4.30E-03,MH,6
01PLANT.Persicaria sp,14FLEA.Megabothris turbidus,2.48E-03,GM,9
01PLANT.Persicaria sp,14FLEA.Nosopsyllus fasciatus,2.48E-03,GM,9
01PLANT.Persicaria sp,14FLEA.Palaeopsylla minor,2.15E-03,MH,6
01PLANT.Red Dead-nettle,14FLEA.Amalaraeus penicilliger mustelae,3.41E-03,MH,6
01PLANT.Red Dead-nettle,14FLEA.Amalaraeus penicilliger mustelae,1.44E-03,RGyard,6
01PLANT.Red Dead-nettle,14FLEA.Ctenophthalmus nobilis vulgaris,3.45E-03,MH,6
01PLANT.Red Dead-nettle,14FLEA.Ctenophthalmus nobilis vulgaris,1.44E-03,RGyard,6
01PLANT.Red Dead-nettle,14FLEA.Hystrichopsylla talpae talpae,6.82E-04,MH,6
01PLANT.Red Dead-nettle,14FLEA.Ixodes trianguliceps,2.43E-03,MH,6
01PLANT.Red Dead-nettle,14FLEA.Ixodes trianguliceps,2.87E-03,RGyard,6
01PLANT.Red Dead-nettle,14FLEA.Megabothris turbidus,1.44E-03,RGyard,6
01PLANT.Red Dead-nettle,14FLEA.Palaeopsylla minor,1.22E-03,MH,6
01PLANT.Rose sp,14FLEA.Amalaraeus penicilliger mustelae,1.607808405,MH,9
01PLANT.Rose sp,14FLEA.Ctenophthalmus nobilis vulgaris,0.706345626,MH,9
01PLANT.Rose sp,14FLEA.Hystrichopsylla talpae talpae,0.292086434,MH,9
01PLANT.Rose sp,14FLEA.Megabothris turbidus,0.357290757,MH,9
01PLANT.Stinging Nettle,14FLEA.Amalaraeus penicilliger mustelae,0.137750104,MH,6
01PLANT.Stinging Nettle,14FLEA.Amalaraeus penicilliger mustelae,1.237872231,MH,9
01PLANT.Stinging Nettle,14FLEA.Amalaraeus penicilliger mustelae,8.48E-03,NH,9
01PLANT.Stinging Nettle,14FLEA.Amalaraeus penicilliger mustelae,1.33E-03,RGyard,6
01PLANT.Stinging Nettle,14FLEA.Amalaraeus penicilliger mustelae,0.180061735,WU,6
01PLANT.Stinging Nettle,14FLEA.Amalaraeus penicilliger mustelae,4.481827356,WU,9
01PLANT.Stinging Nettle,14FLEA.Ctenophthalmus nobilis vulgaris,1.48E-02,GM,9
01PLANT.Stinging Nettle,14FLEA.Ctenophthalmus nobilis vulgaris,0.139116798,MH,6
01PLANT.Stinging Nettle,14FLEA.Ctenophthalmus nobilis vulgaris,0.412624077,MH,9
01PLANT.Stinging Nettle,14FLEA.Ctenophthalmus nobilis vulgaris,1.20E-02,NH,9
01PLANT.Stinging Nettle,14FLEA.Ctenophthalmus nobilis vulgaris,1.33E-03,RGyard,6
01PLANT.Stinging Nettle,14FLEA.Ctenophthalmus nobilis vulgaris,0.270092602,WU,6
01PLANT.Stinging Nettle,14FLEA.Ctenophthalmus nobilis vulgaris,2.100545874,WU,9
01PLANT.Stinging Nettle,14FLEA.Hystrichopsylla talpae talpae,2.76E-02,MH,6
01PLANT.Stinging Nettle,14FLEA.Hystrichopsylla talpae talpae,9.37E-02,MH,9
01PLANT.Stinging Nettle,14FLEA.Hystrichopsylla talpae talpae,3.46E-03,NH,9
01PLANT.Stinging Nettle,14FLEA.Hystrichopsylla talpae talpae,0.350090979,WU,9
01PLANT.Stinging Nettle,14FLEA.Ixodes trianguliceps,9.82E-02,MH,6
01PLANT.Stinging Nettle,14FLEA.Ixodes trianguliceps,2.66E-03,RGyard,6
01PLANT.Stinging Nettle,14FLEA.Ixodes trianguliceps,0.350090979,WU,9
01PLANT.Stinging Nettle,14FLEA.Megabothris turbidus,1.48E-02,GM,9
01PLANT.Stinging Nettle,14FLEA.Megabothris turbidus,0.275082718,MH,9
01PLANT.Stinging Nettle,14FLEA.Megabothris turbidus,1.33E-03,RGyard,6
01PLANT.Stinging Nettle,14FLEA.Megabothris turbidus,1.723057433,RGyard,9
01PLANT.Stinging Nettle,14FLEA.Megabothris turbidus,9.00E-02,WU,6
01PLANT.Stinging Nettle,14FLEA.Megabothris turbidus,0.350090979,WU,9
01PLANT.Stinging Nettle,14FLEA.Nosopsyllus fasciatus,1.48E-02,GM,9
01PLANT.Stinging Nettle,14FLEA.Palaeopsylla minor,4.91E-02,MH,6
01PLANT.Stinging Nettle,14FLEA.Palaeopsylla soricis soricis,0.350090979,WU,9
01PLANT.Sycamore,14FLEA.Amalaraeus penicilliger mustelae,0.324178264,MH,9
01PLANT.Sycamore,14FLEA.Amalaraeus penicilliger mustelae,0.335169473,WU,6
01PLANT.Sycamore,14FLEA.Amalaraeus penicilliger mustelae,6.875845237,WU,9
01PLANT.Sycamore,14FLEA.Ctenophthalmus nobilis vulgaris,0.142418648,MH,9
01PLANT.Sycamore,14FLEA.Ctenophthalmus nobilis vulgaris,0.50275421,WU,6
01PLANT.Sycamore,14FLEA.Ctenophthalmus nobilis vulgaris,4.115623806,WU,9
01PLANT.Sycamore,14FLEA.Hystrichopsylla talpae talpae,5.89E-02,MH,9
01PLANT.Sycamore,14FLEA.Hystrichopsylla talpae talpae,0.491541092,WU,9
01PLANT.Sycamore,14FLEA.Ixodes trianguliceps,0.491541092,WU,9
01PLANT.Sycamore,14FLEA.Megabothris turbidus,7.20E-02,MH,9
01PLANT.Sycamore,14FLEA.Megabothris turbidus,0.167584737,WU,6
01PLANT.Sycamore,14FLEA.Megabothris turbidus,0.491541092,WU,9
01PLANT.Sycamore,14FLEA.Palaeopsylla soricis soricis,0.491541092,WU,9
01PLANT.Ash,01PLANT.Ash,1,,
01PLANT.Autumn Hawkbit,01PLANT.Autumn Hawkbit,1,,
01PLANT.Bindweed sp,01PLANT.Bindweed sp,1,,
01PLANT.Black Bindweed,01PLANT.Black Bindweed,1,,
01PLANT.Blackthorn,01PLANT.Blackthorn,1,,
01PLANT.Bluebell,01PLANT.Bluebell,1,,
01PLANT.Bramble,01PLANT.Bramble,1,,
01PLANT.Bristly Oxtongue,01PLANT.Bristly Oxtongue,1,,
01PLANT.Bugle,01PLANT.Bugle,1,,
01PLANT.Bush Vetch,01PLANT.Bush Vetch,1,,
01PLANT.Charlock,01PLANT.Charlock,1,,
01PLANT.Chenopodium sp,01PLANT.Chenopodium sp,1,,
01PLANT.Cleavers,01PLANT.Cleavers,1,,
01PLANT.Clover sp,01PLANT.Clover sp,1,,
01PLANT.Common Bird's-foot-trefoil,01PLANT.Common Bird's-foot-trefoil,1,,
01PLANT.Common Chickweed,01PLANT.Common Chickweed,1,,
01PLANT.Common Field Speedwell,01PLANT.Common Field Speedwell,1,,
01PLANT.Common Fleabane,01PLANT.Common Fleabane,1,,
01PLANT.Common Mouse-ear,01PLANT.Common Mouse-ear,1,,
01PLANT.Common Poppy,01PLANT.Common Poppy,1,,
01PLANT.Common Vetch,01PLANT.Common Vetch,1,,
01PLANT.Corn Mint,01PLANT.Corn Mint,1,,
01PLANT.Corn Sowthistle,01PLANT.Corn Sowthistle,1,,
01PLANT.Corn Spurrey,01PLANT.Corn Spurrey,1,,
01PLANT.Cow Parsley,01PLANT.Cow Parsley,1,,
01PLANT.Creeping Buttercup,01PLANT.Creeping Buttercup,1,,
01PLANT.Creeping Cinquefoil,01PLANT.Creeping Cinquefoil,1,,
01PLANT.Creeping Thistle,01PLANT.Creeping Thistle,1,,
01PLANT.Cuckooflower,01PLANT.Cuckooflower,1,,
01PLANT.Cut-leaved Crane's-bill,01PLANT.Cut-leaved Crane's-bill,1,,
01PLANT.Daisy,01PLANT.Daisy,1,,
01PLANT.Dandelion,01PLANT.Dandelion,1,,
01PLANT.Dock sp,01PLANT.Dock sp,1,,
01PLANT.Dog's Mercury,01PLANT.Dog's Mercury,1,,
01PLANT.Dogwood,01PLANT.Dogwood,1,,
01PLANT.Elder,01PLANT.Elder,1,,
01PLANT.Elm sp,01PLANT.Elm sp,1,,
01PLANT.Field Forget-me-not,01PLANT.Field Forget-me-not,1,,
01PLANT.Field Madder,01PLANT.Field Madder,1,,
01PLANT.Field Maple,01PLANT.Field Maple,1,,
01PLANT.Field Pansy,01PLANT.Field Pansy,1,,
01PLANT.Garlic Mustard,01PLANT.Garlic Mustard,1,,
01PLANT.Germander Speedwell,01PLANT.Germander Speedwell,1,,
01PLANT.Grass sp,01PLANT.Grass sp,1,,
01PLANT.Ground Ivy,01PLANT.Ground Ivy,1,,
01PLANT.Groundsel,01PLANT.Groundsel,1,,
01PLANT.Hairy Tare,01PLANT.Hairy Tare,1,,
01PLANT.Hawkish Complex sp,01PLANT.Hawkish Complex sp,1,,
01PLANT.Hawthorn,01PLANT.Hawthorn,1,,
01PLANT.Hazel,01PLANT.Hazel,1,,
01PLANT.Hedge Woundwort,01PLANT.Hedge Woundwort,1,,
01PLANT.Herb Bennet,01PLANT.Herb Bennet,1,,
01PLANT.Herb Robert,01PLANT.Herb Robert,1,,
01PLANT.Hogweed,01PLANT.Hogweed,1,,
01PLANT.Honeysuckle,01PLANT.Honeysuckle,1,,
01PLANT.Ivy-leaved Speedwell,01PLANT.Ivy-leaved Speedwell,1,,
01PLANT.Knotgrass sp,01PLANT.Knotgrass sp,1,,
01PLANT.Lesser Burdock,01PLANT.Lesser Burdock,1,,
01PLANT.Lesser Stitchwort,01PLANT.Lesser Stitchwort,1,,
01PLANT.Lesser Trefoil,01PLANT.Lesser Trefoil,1,,
01PLANT.Mayweed sp,01PLANT.Mayweed sp,1,,
01PLANT.Meadow Buttercup,01PLANT.Meadow Buttercup,1,,
01PLANT.Nipplewort,01PLANT.Nipplewort,1,,
01PLANT.Oak,01PLANT.Oak,1,,
01PLANT.Oil Seed Rape,01PLANT.Oil Seed Rape,1,,
01PLANT.Parsley Piert,01PLANT.Parsley Piert,1,,
01PLANT.Persicaria sp,01PLANT.Persicaria sp,1,,
01PLANT.Pineappleweed,01PLANT.Pineappleweed,1,,
01PLANT.Plantain sp,01PLANT.Plantain sp,1,,
01PLANT.Ragwort,01PLANT.Ragwort,1,,
01PLANT.Ramsons,01PLANT.Ramsons,1,,
01PLANT.Red Campion,01PLANT.Red Campion,1,,
01PLANT.Red Dead-nettle,01PLANT.Red Dead-nettle,1,,
01PLANT.Rose sp,01PLANT.Rose sp,1,,
01PLANT.Rough Chervil,01PLANT.Rough Chervil,1,,
01PLANT.Selfheal,01PLANT.Selfheal,1,,
01PLANT.Shepherd's Purse,01PLANT.Shepherd's Purse,1,,
01PLANT.Sow-thistle sp,01PLANT.Sow-thistle sp,1,,
01PLANT.Spear Thistle,01PLANT.Spear Thistle,1,,
01PLANT.Spindle,01PLANT.Spindle,1,,
01PLANT.Stinging Nettle,01PLANT.Stinging Nettle,1,,
01PLANT.Sun Spurge,01PLANT.Sun Spurge,1,,
01PLANT.Sycamore,01PLANT.Sycamore,1,,
01PLANT.Teasel,01PLANT.Teasel,1,,
01PLANT.Traveller's Joy,01PLANT.Traveller's Joy,1,,
01PLANT.Upright Hedge-parsley,01PLANT.Upright Hedge-parsley,1,,
01PLANT.Wall Speedwell,01PLANT.Wall Speedwell,1,,
01PLANT.Water Figwort,01PLANT.Water Figwort,1,,
01PLANT.Wavy Bittercress,01PLANT.Wavy Bittercress,1,,
01PLANT.Wayfaring-tree,01PLANT.Wayfaring-tree,1,,
01PLANT.White Dead-nettle,01PLANT.White Dead-nettle,1,,
01PLANT.Wild Privet,01PLANT.Wild Privet,1,,
01PLANT.Willowherb sp,01PLANT.Willowherb sp,1,,
01PLANT.Woodruff,01PLANT.Woodruff,1,,
01PLANT.Yellow Archangel,01PLANT.Yellow Archangel,1,,
01PLANT.zCROP Barley,01PLANT.zCROP Barley,1,,
01PLANT.zCROP Lucerne,01PLANT.zCROP Lucerne,1,,
01PLANT.zCROP Oat spring,01PLANT.zCROP Oat spring,1,,
01PLANT.zCROP Oat winter,01PLANT.zCROP Oat winter,1,,
01PLANT.zCROP Triticale,01PLANT.zCROP Triticale,1,,
01PLANT.zCROP Wheat,01PLANT.zCROP Wheat,1,,
02FV.Agriotes pallidulus,02FV.Agriotes pallidulus,1,,
02FV.Alysiinae sp,02FV.Alysiinae sp,1,,
02FV.Anapausis soluta,02FV.Anapausis soluta,1,,
02FV.Anaspis maculata,02FV.Anaspis maculata,1,,
02FV.Anaspis pulicaria,02FV.Anaspis pulicaria,1,,
02FV.Andrena dorsata,02FV.Andrena dorsata,1,,
02FV.Andrena minutula,02FV.Andrena minutula,1,,
02FV.Anthocomus fasciatus,02FV.Anthocomus fasciatus,1,,
02FV.Anthomyia liturata,02FV.Anthomyia liturata,1,,
02FV.Anthomyia pluvialis,02FV.Anthomyia pluvialis,1,,
02FV.Anthomyza gracilis,02FV.Anthomyza gracilis,1,,
02FV.Anthophila fabriciana,02FV.Anthophila fabriciana,1,,
02FV.Apis mellifera,02FV.Apis mellifera,1,,
02FV.Aprostocetus sp,02FV.Aprostocetus sp,1,,
02FV.Asecodes coronis,02FV.Asecodes coronis,1,,
02FV.Authonomus rubi,02FV.Authonomus rubi,1,,
02FV.Azelia cilipes,02FV.Azelia cilipes,1,,
02FV.Azelia zetterstedtii,02FV.Azelia zetterstedtii,1,,
02FV.Baccha elongate,02FV.Baccha elongate,1,,
02FV.Bellardia pandia,02FV.Bellardia pandia,1,,
02FV.Bicellaria vana,02FV.Bicellaria vana,1,,
02FV.Bicellaria varia,02FV.Bicellaria varia,1,,
02FV.Bombus hortorum,02FV.Bombus hortorum,1,,
02FV.Bombus lapidarius,02FV.Bombus lapidarius,1,,
02FV.Bombus pascuorum,02FV.Bombus pascuorum,1,,
02FV.Bombus pratorum,02FV.Bombus pratorum,1,,
02FV.Bombus terrestris,02FV.Bombus terrestris,1,,
02FV.Bombus vestalis,02FV.Bombus vestalis,1,,
02FV.Botanophila fugax,02FV.Botanophila fugax,1,,
02FV.Botanophila striolata,02FV.Botanophila striolata,1,,
02FV.Brachypterus urticae,02FV.Brachypterus urticae,1,,
02FV.Bracon sp,02FV.Bracon sp,1,,
02FV.Bruchus rufimanus,02FV.Bruchus rufimanus,1,,
02FV.Byturus tomentosus,02FV.Byturus tomentosus,1,,
02FV.Calliphora vicina,02FV.Calliphora vicina,1,,
02FV.Calliphora vomitoria,02FV.Calliphora vomitoria,1,,
02FV.Cantharis decipiens,02FV.Cantharis decipiens,1,,
02FV.Cantharis lateralis,02FV.Cantharis lateralis,1,,
02FV.Cantharis nigra,02FV.Cantharis nigra,1,,
02FV.Cecidomyiidae sp,02FV.Cecidomyiidae sp,1,,
02FV.Centrorhynchus obstrictus,02FV.Centrorhynchus obstrictus,1,,
02FV.Cephus pygmaeus,02FV.Cephus pygmaeus,1,,
02FV.Ceraphron trissacantha,02FV.Ceraphron trissacantha,1,,
02FV.Cetema elongata,02FV.Cetema elongata,1,,
02FV.Cheilosia albitarsis,02FV.Cheilosia albitarsis,1,,
02FV.Cheilosia honesta,02FV.Cheilosia honesta,1,,
02FV.Cheilosia illustrata,02FV.Cheilosia illustrata,1,,
02FV.Cheilosia pagana,02FV.Cheilosia pagana,1,,
02FV.Cheilosia proxima,02FV.Cheilosia proxima,1,,
02FV.Cheilosia proxima group sp. D,02FV.Cheilosia proxima group sp. D,1,,
02FV.Chloromyia formosa,02FV.Chloromyia formosa,1,,
02FV.Chlorops hypostigma,02FV.Chlorops hypostigma,1,,
02FV.Chlorops pumilionis,02FV.Chlorops pumilionis,1,,
02FV.Chorebus sp,02FV.Chorebus sp,1,,
02FV.Chorebus sp nov,02FV.Chorebus sp nov,1,,
02FV.Chromatomyia nigra,02FV.Chromatomyia nigra,1,,
02FV.Chrysopilus asiliformis,02FV.Chrysopilus asiliformis,1,,
02FV.Chrysotoxum bicinctum,02FV.Chrysotoxum bicinctum,1,,
02FV.Chrysotus sp,02FV.Chrysotus sp,1,,
02FV.Coccinella septempunctata,02FV.Coccinella septempunctata,1,,
02FV.Coenosia tigrina,02FV.Coenosia tigrina,1,,
02FV.Copromyza similes,02FV.Copromyza similes,1,,
02FV.Crossopalpus sp,02FV.Crossopalpus sp,1,,
02FV.Dacnusa (maculipes),02FV.Dacnusa (maculipes),1,,
02FV.Delia sp,02FV.Delia sp,1,,
02FV.Demetrias atricapillus,02FV.Demetrias atricapillus,1,,
02FV.Desmometopa sp,02FV.Desmometopa sp,1,,
02FV.Dicraeus tibialis,02FV.Dicraeus tibialis,1,,
02FV.Dicraeus vagans,02FV.Dicraeus vagans,1,,
02FV.Dilophus febrilis,02FV.Dilophus febrilis,1,,
02FV.Diospilus capito,02FV.Diospilus capito,1,,
02FV.Diplonevra sp,02FV.Diplonevra sp,1,,
02FV.Dolerus haematodes,02FV.Dolerus haematodes,1,,
02FV.Dolichopus festivus,02FV.Dolichopus festivus,1,,
02FV.Dolichopus ungulatus,02FV.Dolichopus ungulatus,1,,
02FV.Ectemnius cephalotes,02FV.Ectemnius cephalotes,1,,
02FV.Empis (Xanthempis) sp,02FV.Empis (Xanthempis) sp,1,,
02FV.Empis caudatula,02FV.Empis caudatula,1,,
02FV.Empis chioptera,02FV.Empis chioptera,1,,
02FV.Empis livida,02FV.Empis livida,1,,
02FV.Empis nigripes,02FV.Empis nigripes,1,,
02FV.Empis nuntia,02FV.Empis nuntia,1,,
02FV.Endasys sp,02FV.Endasys sp,1,,
02FV.Episyrphus balteatus,02FV.Episyrphus balteatus,1,,
02FV.Epuraea melanocephala,02FV.Epuraea melanocephala,1,,
02FV.Eriothrix rufomaculata,02FV.Eriothrix rufomaculata,1,,
02FV.Eristalis arbustorum,02FV.Eristalis arbustorum,1,,
02FV.Eristalis pertinax,02FV.Eristalis pertinax,1,,
02FV.Eristalis tenax,02FV.Eristalis tenax,1,,
02FV.Eudasyphora cyanella,02FV.Eudasyphora cyanella,1,,
02FV.Eupeodes corollae,02FV.Eupeodes corollae,1,,
02FV.Eupeodes luniger,02FV.Eupeodes luniger,1,,
02FV.Fannia serena,02FV.Fannia serena,1,,
02FV.Fannia sp,02FV.Fannia sp,1,,
02FV.Formicidae A,02FV.Formicidae A,1,,
02FV.Formicidae B,02FV.Formicidae B,1,,
02FV.Gastrophysa viridular,02FV.Gastrophysa viridular,1,,
02FV.Geomyza tripunctata,02FV.Geomyza tripunctata,1,,
02FV.Glyphipterix simpliciella,02FV.Glyphipterix simpliciella,1,,
02FV.Grammoptera ruficornis,02FV.Grammoptera ruficornis,1,,
02FV.Halticoptera sp,02FV.Halticoptera sp,1,,
02FV.Helina sp,02FV.Helina sp,1,,
02FV.Helophilus pendulus,02FV.Helophilus pendulus,1,,
02FV.Helophilus trivittatus,02FV.Helophilus trivittatus,1,,
02FV.Hemicrepidius hirtus,02FV.Hemicrepidius hirtus,1,,
02FV.Hercostomus parvilamellatus,02FV.Hercostomus parvilamellatus,1,,
02FV.Herina longistylata,02FV.Herina longistylata,1,,
02FV.Heteronychia vagans,02FV.Heteronychia vagans,1,,
02FV.Hexacola hexatoma,02FV.Hexacola hexatoma,1,,
02FV.Hydrellia griseola,02FV.Hydrellia griseola,1,,
02FV.Hydrellia maura,02FV.Hydrellia maura,1,,
02FV.Hylaeus communis,02FV.Hylaeus communis,1,,
02FV.Hylaeus hyalinatus,02FV.Hylaeus hyalinatus,1,,
02FV.Hylemya urbica/variata,02FV.Hylemya urbica/variata,1,,
02FV.Hylemya vagans,02FV.Hylemya vagans,1,,
02FV.Hylemya variata,02FV.Hylemya variata,1,,
02FV.Ichneumonidae,02FV.Ichneumonidae,1,,
02FV.Kleidotoma tetratoma,02FV.Kleidotoma tetratoma,1,,
02FV.Kuzinia sp,02FV.Kuzinia sp,1,,
02FV.Lasioglossum sp,02FV.Lasioglossum sp,1,,
02FV.Limnia unguicornis,02FV.Limnia unguicornis,1,,
02FV.Limnophora triangula,02FV.Limnophora triangula,1,,
02FV.Lonchoptera lutea,02FV.Lonchoptera lutea,1,,
02FV.Longitarsus sp,02FV.Longitarsus sp,1,,
02FV.Lotophila atra,02FV.Lotophila atra,1,,
02FV.Lucilia caesar,02FV.Lucilia caesar,1,,
02FV.Lucilia richardsi,02FV.Lucilia richardsi,1,,
02FV.Lucilia sericata,02FV.Lucilia sericata,1,,
02FV.Malachius bipustulatus,02FV.Malachius bipustulatus,1,,
02FV.Malthodes minimus,02FV.Malthodes minimus,1,,
02FV.Maniola jurtina,02FV.Maniola jurtina,1,,
02FV.Megaselia sp,02FV.Megaselia sp,1,,
02FV.Melangyna sp,02FV.Melangyna sp,1,,
02FV.Melanostoma mellinum,02FV.Melanostoma mellinum,1,,
02FV.Melanostoma scalare,02FV.Melanostoma scalare,1,,
02FV.Melanostoma sp,02FV.Melanostoma sp,1,,
02FV.Melinda viridicyanea,02FV.Melinda viridicyanea,1,,
02FV.Metasyrphus luniger,02FV.Metasyrphus luniger,1,,
02FV.Metopina sp,02FV.Metopina sp,1,,
02FV.Microchrysa polita,02FV.Microchrysa polita,1,,
02FV.Microphor anomalus,02FV.Microphor anomalus,1,,
02FV.Micropterix calthella,02FV.Micropterix calthella,1,,
02FV.Miscogaster maculata,02FV.Miscogaster maculata,1,,
02FV.Musca autumnalis,02FV.Musca autumnalis,1,,
02FV.Neoascia podagrica,02FV.Neoascia podagrica,1,,
02FV.Neomyia cornicina,02FV.Neomyia cornicina,1,,
02FV.Neomyia viridescens,02FV.Neomyia viridescens,1,,
02FV.Norellisoma spinimanum,02FV.Norellisoma spinimanum,1,,
02FV.Oedemera lurida,02FV.Oedemera lurida,1,,
02FV.Oedemera nobilis,02FV.Oedemera nobilis,1,,
02FV.Olibrus aeneus,02FV.Olibrus aeneus,1,,
02FV.Omphalapion hookerorum,02FV.Omphalapion hookerorum,1,,
02FV.Ophiomyia sp,02FV.Ophiomyia sp,1,,
02FV.Opomyza germinationis,02FV.Opomyza germinationis,1,,
02FV.Opomyza petrei,02FV.Opomyza petrei,1,,
02FV.Oscinella cariciphila,02FV.Oscinella cariciphila,1,,
02FV.Oscinella frit,02FV.Oscinella frit,1,,
02FV.Oscinella hortensis,02FV.Oscinella hortensis,1,,
02FV.Oscinella nigerrima,02FV.Oscinella nigerrima,1,,
02FV.Oscinella nitidissima,02FV.Oscinella nitidissima,1,,
02FV.Pegoplata aestiva or Adia cinerella,02FV.Pegoplata aestiva or Adia cinerella,1,,
02FV.Pegoplata depilis,02FV.Pegoplata depilis,1,,
02FV.Pegoplata infirma,02FV.Pegoplata infirma,1,,
02FV.Phaenocarpa (ruficeps),02FV.Phaenocarpa (ruficeps),1,,
02FV.Phaonia lasiophthalma,02FV.Phaonia lasiophthalma,1,,
02FV.Phasia obesa,02FV.Phasia obesa,1,,
02FV.Phasia pusilla,02FV.Phasia pusilla,1,,
02FV.Phradis morionellus,02FV.Phradis morionellus,1,,
02FV.Phyllobius virideaeris,02FV.Phyllobius virideaeris,1,,
02FV.Phyllonorycter sp,02FV.Phyllonorycter sp,1,,
02FV.Phytomyza cineracea,02FV.Phytomyza cineracea,1,,
02FV.Phytomyza notata,02FV.Phytomyza notata,1,,
02FV.Pieris brassicae,02FV.Pieris brassicae,1,,
02FV.Pierretia sp,02FV.Pierretia sp,1,,
02FV.Pimpla contemplator,02FV.Pimpla contemplator,1,,
02FV.Pionini sp,02FV.Pionini sp,1,,
02FV.Pipiza noctiluca,02FV.Pipiza noctiluca,1,,
02FV.Plagiatrochus sp,02FV.Plagiatrochus sp,1,,
02FV.Platycheirus albimanus,02FV.Platycheirus albimanus,1,,
02FV.Platycheirus clypeatus,02FV.Platycheirus clypeatus,1,,
02FV.Platycheirus manicatus,02FV.Platycheirus manicatus,1,,
02FV.Platycheirus nielseni,02FV.Platycheirus nielseni,1,,
02FV.Platycheirus peltatus,02FV.Platycheirus peltatus,1,,
02FV.Platycheirus scutatus,02FV.Platycheirus scutatus,1,,
02FV.Platycheirus sp,02FV.Platycheirus sp,1,,
02FV.Platypalpus sp,02FV.Platypalpus sp,1,,
02FV.Pollenia amentaria,02FV.Pollenia amentaria,1,,
02FV.Pollenia pediculata,02FV.Pollenia pediculata,1,,
02FV.Pollenia rudis,02FV.Pollenia rudis,1,,
02FV.Polyommatus icarus,02FV.Polyommatus icarus,1,,
02FV.Psallinae sp,02FV.Psallinae sp,1,,
02FV.Psocoptera sp,02FV.Psocoptera sp,1,,
02FV.Psychodidae sp,02FV.Psychodidae sp,1,,
02FV.Psyllidae sp,02FV.Psyllidae sp,1,,
02FV.Pteromalidae,02FV.Pteromalidae,1,,
02FV.Pyronia tithonus,02FV.Pyronia tithonus,1,,
02FV.Rhagio notatus,02FV.Rhagio notatus,1,,
02FV.Rhagio tringarius,02FV.Rhagio tringarius,1,,
02FV.Rhagonycha fulva,02FV.Rhagonycha fulva,1,,
02FV.Rhingia campestris,02FV.Rhingia campestris,1,,
02FV.Rhinophora lepida,02FV.Rhinophora lepida,1,,
02FV.Rhoptromeris heptoma,02FV.Rhoptromeris heptoma,1,,
02FV.Rhoptromeris rufiventris,02FV.Rhoptromeris rufiventris,1,,
02FV.Saltella sphondylii,02FV.Saltella sphondylii,1,,
02FV.Sarcophaga carnaria,02FV.Sarcophaga carnaria,1,,
02FV.Scaptomyza flava,02FV.Scaptomyza flava,1,,
02FV.Scaptomyza pallida,02FV.Scaptomyza pallida,1,,
02FV.Scathophaga stercoraria,02FV.Scathophaga stercoraria,1,,
02FV.Scatopsidae sp,02FV.Scatopsidae sp,1,,
02FV.Sciaridae sp,02FV.Sciaridae sp,1,,
02FV.Sepsis cynipsea or neocynipsea,02FV.Sepsis cynipsea or neocynipsea,1,,
02FV.Sepsis flavimana,02FV.Sepsis flavimana,1,,
02FV.Sepsis fulgens,02FV.Sepsis fulgens,1,,
02FV.Sepsis orthocnemis,02FV.Sepsis orthocnemis,1,,
02FV.Sepsis violacea,02FV.Sepsis violacea,1,,
